Branch ID,Name,Section ID,System ID,From,To,True Area (Ft2),Length (Ft),PCI,Sample Number,Distress Description,Quantity,Quantity Units,Severity
SCLIFTONAV,S CLIFTON AVE,972,s4427,2ND ST & CLIFTON AVE,1ST ST & CLIFTON AVE,16728,643.38,52,1212,LONGITUDINAL/TRANSVERSE CRACKING,60,Ft,L
SCOBBLECRE,S COBBLE CREEK CIR,3147,rcl1191,COBBLE CREEK CIR & COBBLE CREEK DR,COBBLE CREEK CIR & LYDIA LN,6209,310.44,63,3940,ALLIGATOR CRACKING,20,SqFt,M
SCOBBLECRE,S COBBLE CREEK CIR,3147,rcl1191,COBBLE CREEK CIR & COBBLE CREEK DR,COBBLE CREEK CIR & LYDIA LN,6209,310.44,63,3940,ALLIGATOR CRACKING,60,SqFt,L
SCOBBLECRE,S COBBLE CREEK CIR,3147,rcl1191,COBBLE CREEK CIR & COBBLE CREEK DR,COBBLE CREEK CIR & LYDIA LN,6209,310.44,63,3940,WEATHERING,1960,SqFt,L
SCOBBLECRE,S COBBLE CREEK CIR,3147,rcl1191,COBBLE CREEK CIR & COBBLE CREEK DR,COBBLE CREEK CIR & LYDIA LN,6209,310.44,63,3940,LONGITUDINAL/TRANSVERSE CRACKING,60,Ft,L
SCOBBLECRE,S COBBLE CREEK CIR,3147,rcl1191,COBBLE CREEK CIR & COBBLE CREEK DR,COBBLE CREEK CIR & LYDIA LN,6209,310.44,63,3940,BLOCK CRACKING,400,SqFt,L
SCOBBLECRE,S COBBLE CREEK CIR,3148,rcl1192,COBBLE CREEK CIR & LYDIA LN,COBBLE CREEK CIR & COBBLE CREEK CT & COBBLE CREEK,13090,654.52,79,3941,WEATHERING,1960,SqFt,L
SCOBBLECRE,S COBBLE CREEK CIR,3148,rcl1192,COBBLE CREEK CIR & LYDIA LN,COBBLE CREEK CIR & COBBLE CREEK CT & COBBLE CREEK,13090,654.52,79,3941,ALLIGATOR CRACKING,50,SqFt,M
SCOBBLECRE,S COBBLE CREEK CIR,3148,rcl1192,COBBLE CREEK CIR & LYDIA LN,COBBLE CREEK CIR & COBBLE CREEK CT & COBBLE CREEK,13090,654.52,79,3941,LONGITUDINAL/TRANSVERSE CRACKING,45,Ft,L
SCOBBLECRE,S COBBLE CREEK CIR,3148,rcl1192,COBBLE CREEK CIR & LYDIA LN,COBBLE CREEK CIR & COBBLE CREEK CT & COBBLE CREEK,13090,654.52,79,3942,LONGITUDINAL/TRANSVERSE CRACKING,40,Ft,L
SCOBBLECRE,S COBBLE CREEK CIR,3148,rcl1192,COBBLE CREEK CIR & LYDIA LN,COBBLE CREEK CIR & COBBLE CREEK CT & COBBLE CREEK,13090,654.52,79,3942,WEATHERING,1960,SqFt,L
SCOLEMANCT,S COLEMAN CT,2970,rcl1349,COLEMAN CT DEAD END,ANDREW CIR & COLEMAN CT,4340,173.61,73,3715,WEATHERING,2450,SqFt,M
SCOLEMANCT,S COLEMAN CT,2970,rcl1349,COLEMAN CT DEAD END,ANDREW CIR & COLEMAN CT,4340,173.61,73,3715,LONGITUDINAL/TRANSVERSE CRACKING,50,Ft,L
SCOLEMANCT,S COLEMAN CT,2970,rcl1349,COLEMAN CT DEAD END,ANDREW CIR & COLEMAN CT,4340,173.61,73,3715,ALLIGATOR CRACKING,20,SqFt,M
SCOLLEGEAV,S COLLEGE AVE,1253,q4563,4TH ST & COLLEGE AVE,3RD ST & COLLEGE AVE,14426,360.65,69,1554,PATCH/UTILITY CUT,5,SqFt,L
SCOLLEGEAV,S COLLEGE AVE,1253,q4563,4TH ST & COLLEGE AVE,3RD ST & COLLEGE AVE,14426,360.65,69,1554,ALLIGATOR CRACKING,100,SqFt,L
SCOLLEGEAV,S COLLEGE AVE,1253,q4563,4TH ST & COLLEGE AVE,3RD ST & COLLEGE AVE,14426,360.65,69,1554,WEATHERING,2543,SqFt,L
SCOLLEGEAV,S COLLEGE AVE,1253,q4563,4TH ST & COLLEGE AVE,3RD ST & COLLEGE AVE,14426,360.65,69,1554,BLOCK CRACKING,850,SqFt,L
SCOLLEGEAV,S COLLEGE AVE,1294,q4564,COLLEGE AVE & KIRKWOOD AVE,4TH ST & COLLEGE AVE,14512,362.79,87,1601,WEATHERING,2548,SqFt,L
SCOLLEGEAV,S COLLEGE AVE,1294,q4564,COLLEGE AVE & KIRKWOOD AVE,4TH ST & COLLEGE AVE,14512,362.79,87,1601,LONGITUDINAL/TRANSVERSE CRACKING,140,Ft,L
SCOLLEGEAV,S COLLEGE AVE,2298,q4562,3RD ST & COLLEGE AVE,COLLEGE AVE & SMITH AVE,23058,640.5,63,2855,WEATHERING,2548,SqFt,L
SCOLLEGEAV,S COLLEGE AVE,2298,q4562,3RD ST & COLLEGE AVE,COLLEGE AVE & SMITH AVE,23058,640.5,63,2855,LONGITUDINAL/TRANSVERSE CRACKING,110,Ft,L
SCOLLEGEAV,S COLLEGE AVE,2298,q4562,3RD ST & COLLEGE AVE,COLLEGE AVE & SMITH AVE,23058,640.5,63,2855,ALLIGATOR CRACKING,60,SqFt,M
SCOLLEGEAV,S COLLEGE AVE,2298,q4562,3RD ST & COLLEGE AVE,COLLEGE AVE & SMITH AVE,23058,640.5,63,2856,LONGITUDINAL/TRANSVERSE CRACKING,40,Ft,M
SCOLLEGEAV,S COLLEGE AVE,2298,q4562,3RD ST & COLLEGE AVE,COLLEGE AVE & SMITH AVE,23058,640.5,63,2856,ALLIGATOR CRACKING,80,SqFt,M
SCOLLEGEAV,S COLLEGE AVE,2298,q4562,3RD ST & COLLEGE AVE,COLLEGE AVE & SMITH AVE,23058,640.5,63,2856,WEATHERING,2543,SqFt,L
SCOLLEGEAV,S COLLEGE AVE,2298,q4562,3RD ST & COLLEGE AVE,COLLEGE AVE & SMITH AVE,23058,640.5,63,2856,LONGITUDINAL/TRANSVERSE CRACKING,100,Ft,L
SCOLLEGEAV,S COLLEGE AVE,2298,q4562,3RD ST & COLLEGE AVE,COLLEGE AVE & SMITH AVE,23058,640.5,63,2856,PATCH/UTILITY CUT,5,SqFt,L
SCOLLEGEAV,S COLLEGE AVE,2481,q4442,1ST ST & COLLEGE AVE,COLLEGE AVE SPLIT,13895,534.41,65,3074,LONGITUDINAL/TRANSVERSE CRACKING,80,Ft,L
SCOLLEGEAV,S COLLEGE AVE,2481,q4442,1ST ST & COLLEGE AVE,COLLEGE AVE SPLIT,13895,534.41,65,3074,RUTTING,98,SqFt,L
SCOLLEGEAV,S COLLEGE AVE,2481,q4442,1ST ST & COLLEGE AVE,COLLEGE AVE SPLIT,13895,534.41,65,3074,ALLIGATOR CRACKING,75,SqFt,L
SCOLLEGEAV,S COLLEGE AVE,2481,q4442,1ST ST & COLLEGE AVE,COLLEGE AVE SPLIT,13895,534.41,65,3074,WEATHERING,2548,SqFt,M
SCOLLEGEAV,S COLLEGE AVE,2481,q4442,1ST ST & COLLEGE AVE,COLLEGE AVE SPLIT,13895,534.41,65,3075,RUTTING,98,SqFt,L
SCOLLEGEAV,S COLLEGE AVE,2481,q4442,1ST ST & COLLEGE AVE,COLLEGE AVE SPLIT,13895,534.41,65,3075,ALLIGATOR CRACKING,70,SqFt,L
SCOLLEGEAV,S COLLEGE AVE,2481,q4442,1ST ST & COLLEGE AVE,COLLEGE AVE SPLIT,13895,534.41,65,3075,LONGITUDINAL/TRANSVERSE CRACKING,80,Ft,L
SCOLLEGEAV,S COLLEGE AVE,2481,q4442,1ST ST & COLLEGE AVE,COLLEGE AVE SPLIT,13895,534.41,65,3075,PATCH/UTILITY CUT,5,SqFt,L
SCOLLEGEAV,S COLLEGE AVE,2481,q4442,1ST ST & COLLEGE AVE,COLLEGE AVE SPLIT,13895,534.41,65,3075,WEATHERING,2543,SqFt,M
SCOLLEGEAV,S COLLEGE AVE,2482,q4441,COLLEGE AVE SPLIT,COLLEGE AVE & DODDS ST,3205,200.34,74,3076,WEATHERING,1568,SqFt,L
SCOLLEGEAV,S COLLEGE AVE,2482,q4441,COLLEGE AVE SPLIT,COLLEGE AVE & DODDS ST,3205,200.34,74,3076,ALLIGATOR CRACKING,30,SqFt,L
SCOLLEGEAV,S COLLEGE AVE,2482,q4441,COLLEGE AVE SPLIT,COLLEGE AVE & DODDS ST,3205,200.34,74,3076,LONGITUDINAL/TRANSVERSE CRACKING,40,Ft,M
SCOLLEGEAV,S COLLEGE AVE,2482,q4441,COLLEGE AVE SPLIT,COLLEGE AVE & DODDS ST,3205,200.34,74,3076,LONGITUDINAL/TRANSVERSE CRACKING,40,Ft,L
SCOLLEGEAV,S COLLEGE AVE,2483,rcl492,COLLEGE AVE SPLIT,COLLEGE AVE & DODDS ST,4592,143.51,43,3077,ALLIGATOR CRACKING,90,SqFt,H
SCOLLEGEAV,S COLLEGE AVE,2483,rcl492,COLLEGE AVE SPLIT,COLLEGE AVE & DODDS ST,4592,143.51,43,3077,RUTTING,98,SqFt,L
SCOLLEGEAV,S COLLEGE AVE,2483,rcl492,COLLEGE AVE SPLIT,COLLEGE AVE & DODDS ST,4592,143.51,43,3077,LONGITUDINAL/TRANSVERSE CRACKING,110,Ft,L
SCOLLEGEAV,S COLLEGE AVE,2483,rcl492,COLLEGE AVE SPLIT,COLLEGE AVE & DODDS ST,4592,143.51,43,3077,PATCH/UTILITY CUT,20,SqFt,H
SCOLLEGEAV,S COLLEGE AVE,2483,rcl492,COLLEGE AVE SPLIT,COLLEGE AVE & DODDS ST,4592,143.51,43,3077,WEATHERING,2528,SqFt,M
SCOLLEGEAV,S COLLEGE AVE,2485,rcl486,COLLEGE AVE & DODDS ST,COLLEGE AVE & DODDS ST,3769,125.63,64,3079,LONGITUDINAL/TRANSVERSE CRACKING,50,Ft,L
SCOLLEGEAV,S COLLEGE AVE,2485,rcl486,COLLEGE AVE & DODDS ST,COLLEGE AVE & DODDS ST,3769,125.63,64,3079,WEATHERING,2548,SqFt,M
SCOLLEGEAV,S COLLEGE AVE,2485,rcl486,COLLEGE AVE & DODDS ST,COLLEGE AVE & DODDS ST,3769,125.63,64,3079,RUTTING,98,SqFt,L
SCOLLEGEAV,S COLLEGE AVE,2485,rcl486,COLLEGE AVE & DODDS ST,COLLEGE AVE & DODDS ST,3769,125.63,64,3079,ALLIGATOR CRACKING,90,SqFt,L
SCOLLEGEAV,S COLLEGE AVE,2487,rcl487,COLLEGE AVE & DODDS ST,COLLEGE AVE & WALNUT ST,12340,385.64,67,3081,LONGITUDINAL/TRANSVERSE CRACKING,120,Ft,L
SCOLLEGEAV,S COLLEGE AVE,2487,rcl487,COLLEGE AVE & DODDS ST,COLLEGE AVE & WALNUT ST,12340,385.64,67,3081,ALLIGATOR CRACKING,150,SqFt,L
SCOLLEGEAV,S COLLEGE AVE,2487,rcl487,COLLEGE AVE & DODDS ST,COLLEGE AVE & WALNUT ST,12340,385.64,67,3081,WEATHERING,2548,SqFt,M
SCOLLEGEAV,S COLLEGE AVE,2803,q4444,COLLEGE AVE & SMITH AVE,2ND ST & COLLEGE AVE,21366,534.14,67,3499,BLOCK CRACKING,2448,SqFt,L
SCOLLEGEAV,S COLLEGE AVE,2803,q4444,COLLEGE AVE & SMITH AVE,2ND ST & COLLEGE AVE,21366,534.14,67,3499,ALLIGATOR CRACKING,100,SqFt,L
SCOLLEGEAV,S COLLEGE AVE,2803,q4444,COLLEGE AVE & SMITH AVE,2ND ST & COLLEGE AVE,21366,534.14,67,3499,WEATHERING,2548,SqFt,L
SCOLLEGEAV,S COLLEGE AVE,2803,q4444,COLLEGE AVE & SMITH AVE,2ND ST & COLLEGE AVE,21366,534.14,67,3500,BLOCK CRACKING,1750,SqFt,L
SCOLLEGEAV,S COLLEGE AVE,2803,q4444,COLLEGE AVE & SMITH AVE,2ND ST & COLLEGE AVE,21366,534.14,67,3500,WEATHERING,2548,SqFt,M
SCOLLEGEAV,S COLLEGE AVE,2804,q4443,2ND ST & COLLEGE AVE,1ST ST & COLLEGE AVE,21100,727.6,83,3501,WEATHERING,2548,SqFt,M
SCOLLEGEAV,S COLLEGE AVE,2804,q4443,2ND ST & COLLEGE AVE,1ST ST & COLLEGE AVE,21100,727.6,83,3501,LONGITUDINAL/TRANSVERSE CRACKING,75,Ft,L
SCOLLEGEAV,S COLLEGE AVE,2804,q4443,2ND ST & COLLEGE AVE,1ST ST & COLLEGE AVE,21100,727.6,83,3502,LONGITUDINAL/TRANSVERSE CRACKING,60,Ft,L
SCOLLEGEAV,S COLLEGE AVE,2804,q4443,2ND ST & COLLEGE AVE,1ST ST & COLLEGE AVE,21100,727.6,83,3502,WEATHERING,2548,SqFt,M
SCOLLEGEAV,S COLLEGE AVE,557,q4244,COLLEGE AVE & SOUTHERN DR,COLLEGE AVE DEAD END,4841,302.59,49,686,WEATHERING,1568,SqFt,M
SCOLLEGEAV,S COLLEGE AVE,557,q4244,COLLEGE AVE & SOUTHERN DR,COLLEGE AVE DEAD END,4841,302.59,49,686,EDGE CRACKING,20,Ft,L
SCOLLEGEAV,S COLLEGE AVE,557,q4244,COLLEGE AVE & SOUTHERN DR,COLLEGE AVE DEAD END,4841,302.59,49,686,LONGITUDINAL/TRANSVERSE CRACKING,60,Ft,L
SCOLLEGEAV,S COLLEGE AVE,557,q4244,COLLEGE AVE & SOUTHERN DR,COLLEGE AVE DEAD END,4841,302.59,49,686,ALLIGATOR CRACKING,70,SqFt,M
SCOLLEGEAV,S COLLEGE AVE,557,q4244,COLLEGE AVE & SOUTHERN DR,COLLEGE AVE DEAD END,4841,302.59,49,686,ALLIGATOR CRACKING,10,SqFt,H
SCOLLEGEAV,S COLLEGE AVE,573,q4243,COLLEGE AVE & HILLSIDE DR,COLLEGE AVE & SOUTHERN DR,5089,282.71,50,705,LONGITUDINAL/TRANSVERSE CRACKING,80,Ft,L
SCOLLEGEAV,S COLLEGE AVE,573,q4243,COLLEGE AVE & HILLSIDE DR,COLLEGE AVE & SOUTHERN DR,5089,282.71,50,705,LONGITUDINAL/TRANSVERSE CRACKING,50,Ft,M
SCOLLEGEAV,S COLLEGE AVE,573,q4243,COLLEGE AVE & HILLSIDE DR,COLLEGE AVE & SOUTHERN DR,5089,282.71,50,705,ALLIGATOR CRACKING,20,SqFt,L
SCOLLEGEAV,S COLLEGE AVE,573,q4243,COLLEGE AVE & HILLSIDE DR,COLLEGE AVE & SOUTHERN DR,5089,282.71,50,705,ALLIGATOR CRACKING,80,SqFt,M
SCOLLEGEAV,S COLLEGE AVE,573,q4243,COLLEGE AVE & HILLSIDE DR,COLLEGE AVE & SOUTHERN DR,5089,282.71,50,705,WEATHERING,1764,SqFt,M
SCOLLEGEAV,S COLLEGE AVE,573,q4243,COLLEGE AVE & HILLSIDE DR,COLLEGE AVE & SOUTHERN DR,5089,282.71,50,705,BLOCK CRACKING,200,SqFt,L
SCOLLEGEAV,S COLLEGE AVE,573,q4243,COLLEGE AVE & HILLSIDE DR,COLLEGE AVE & SOUTHERN DR,5089,282.71,50,705,EDGE CRACKING,30,Ft,L
SCOLLEGEMA,S COLLEGE MALL RD,1065,t4429,COLLEGE MALL RD & ACCESS DRIVE TO EASTLAND PLAZA &,2ND ST & COLLEGE MALL RD,47138,760.3,57,1332,LONGITUDINAL/TRANSVERSE CRACKING,120,Ft,L
SCOLLEGEMA,S COLLEGE MALL RD,1065,t4429,COLLEGE MALL RD & ACCESS DRIVE TO EASTLAND PLAZA &,2ND ST & COLLEGE MALL RD,47138,760.3,57,1332,WEATHERING,2548,SqFt,L
SCOLLEGEMA,S COLLEGE MALL RD,1065,t4429,COLLEGE MALL RD & ACCESS DRIVE TO EASTLAND PLAZA &,2ND ST & COLLEGE MALL RD,47138,760.3,57,1333,PATCH/UTILITY CUT,150,SqFt,L
SCOLLEGEMA,S COLLEGE MALL RD,1065,t4429,COLLEGE MALL RD & ACCESS DRIVE TO EASTLAND PLAZA &,2ND ST & COLLEGE MALL RD,47138,760.3,57,1333,LONGITUDINAL/TRANSVERSE CRACKING,120,Ft,L
SCOLLEGEMA,S COLLEGE MALL RD,1065,t4429,COLLEGE MALL RD & ACCESS DRIVE TO EASTLAND PLAZA &,2ND ST & COLLEGE MALL RD,47138,760.3,57,1333,WEATHERING,2398,SqFt,L
SCOLLEGEMA,S COLLEGE MALL RD,1065,t4429,COLLEGE MALL RD & ACCESS DRIVE TO EASTLAND PLAZA &,2ND ST & COLLEGE MALL RD,47138,760.3,57,1333,ALLIGATOR CRACKING,400,SqFt,H
SCOLLEGEMA,S COLLEGE MALL RD,1177,t4542,3RD ST & COLLEGE MALL RD & STATE ROAD 46,COLLEGE MALL RD & ACCESS DRIVE TO EASTLAND PLAZA &,28651,477.51,89,1476,PATCH/UTILITY CUT,5,SqFt,L
SCOLLEGEMA,S COLLEGE MALL RD,1177,t4542,3RD ST & COLLEGE MALL RD & STATE ROAD 46,COLLEGE MALL RD & ACCESS DRIVE TO EASTLAND PLAZA &,28651,477.51,89,1476,WEATHERING,2543,SqFt,L
SCOLLEGEMA,S COLLEGE MALL RD,1177,t4542,3RD ST & COLLEGE MALL RD & STATE ROAD 46,COLLEGE MALL RD & ACCESS DRIVE TO EASTLAND PLAZA &,28651,477.51,89,1476,LONGITUDINAL/TRANSVERSE CRACKING,90,Ft,L
SCOLLEGEMA,S COLLEGE MALL RD,619,rcl38,COLLEGE MALL RD & COVENANTER DR,COLLEGE MALL RD & MOORES PIKE & SARE RD,98379,1756.77,49,764,LONGITUDINAL/TRANSVERSE CRACKING,50,Ft,M
SCOLLEGEMA,S COLLEGE MALL RD,619,rcl38,COLLEGE MALL RD & COVENANTER DR,COLLEGE MALL RD & MOORES PIKE & SARE RD,98379,1756.77,49,764,ALLIGATOR CRACKING,400,SqFt,L
SCOLLEGEMA,S COLLEGE MALL RD,619,rcl38,COLLEGE MALL RD & COVENANTER DR,COLLEGE MALL RD & MOORES PIKE & SARE RD,98379,1756.77,49,764,LONGITUDINAL/TRANSVERSE CRACKING,100,Ft,L
SCOLLEGEMA,S COLLEGE MALL RD,619,rcl38,COLLEGE MALL RD & COVENANTER DR,COLLEGE MALL RD & MOORES PIKE & SARE RD,98379,1756.77,49,764,WEATHERING,2548,SqFt,L
SCOLLEGEMA,S COLLEGE MALL RD,619,rcl38,COLLEGE MALL RD & COVENANTER DR,COLLEGE MALL RD & MOORES PIKE & SARE RD,98379,1756.77,49,765,BLOCK CRACKING,1500,SqFt,L
SCOLLEGEMA,S COLLEGE MALL RD,619,rcl38,COLLEGE MALL RD & COVENANTER DR,COLLEGE MALL RD & MOORES PIKE & SARE RD,98379,1756.77,49,765,PATCH/UTILITY CUT,50,SqFt,L
SCOLLEGEMA,S COLLEGE MALL RD,619,rcl38,COLLEGE MALL RD & COVENANTER DR,COLLEGE MALL RD & MOORES PIKE & SARE RD,98379,1756.77,49,765,ALLIGATOR CRACKING,200,SqFt,M
SCOLLEGEMA,S COLLEGE MALL RD,619,rcl38,COLLEGE MALL RD & COVENANTER DR,COLLEGE MALL RD & MOORES PIKE & SARE RD,98379,1756.77,49,765,ALLIGATOR CRACKING,300,SqFt,L
SCOLLEGEMA,S COLLEGE MALL RD,619,rcl38,COLLEGE MALL RD & COVENANTER DR,COLLEGE MALL RD & MOORES PIKE & SARE RD,98379,1756.77,49,765,WEATHERING,2498,SqFt,L
SCOLLEGEMA,S COLLEGE MALL RD,619,rcl38,COLLEGE MALL RD & COVENANTER DR,COLLEGE MALL RD & MOORES PIKE & SARE RD,98379,1756.77,49,766,BLOCK CRACKING,1600,SqFt,L
SCOLLEGEMA,S COLLEGE MALL RD,619,rcl38,COLLEGE MALL RD & COVENANTER DR,COLLEGE MALL RD & MOORES PIKE & SARE RD,98379,1756.77,49,766,WEATHERING,2548,SqFt,L
SCOLLEGEMA,S COLLEGE MALL RD,619,rcl38,COLLEGE MALL RD & COVENANTER DR,COLLEGE MALL RD & MOORES PIKE & SARE RD,98379,1756.77,49,766,ALLIGATOR CRACKING,400,SqFt,L
SCOLLEGEMA,S COLLEGE MALL RD,619,rcl38,COLLEGE MALL RD & COVENANTER DR,COLLEGE MALL RD & MOORES PIKE & SARE RD,98379,1756.77,49,766,BLOCK CRACKING,400,SqFt,M
SCOLLEGEMA,S COLLEGE MALL RD,619,rcl38,COLLEGE MALL RD & COVENANTER DR,COLLEGE MALL RD & MOORES PIKE & SARE RD,98379,1756.77,49,767,WEATHERING,2548,SqFt,L
SCOLLEGEMA,S COLLEGE MALL RD,619,rcl38,COLLEGE MALL RD & COVENANTER DR,COLLEGE MALL RD & MOORES PIKE & SARE RD,98379,1756.77,49,767,BLOCK CRACKING,2000,SqFt,L
SCOLLEGEMA,S COLLEGE MALL RD,619,rcl38,COLLEGE MALL RD & COVENANTER DR,COLLEGE MALL RD & MOORES PIKE & SARE RD,98379,1756.77,49,767,ALLIGATOR CRACKING,400,SqFt,L
SCOLLEGEMA,S COLLEGE MALL RD,619,rcl38,COLLEGE MALL RD & COVENANTER DR,COLLEGE MALL RD & MOORES PIKE & SARE RD,98379,1756.77,49,768,ALLIGATOR CRACKING,200,SqFt,L
SCOLLEGEMA,S COLLEGE MALL RD,619,rcl38,COLLEGE MALL RD & COVENANTER DR,COLLEGE MALL RD & MOORES PIKE & SARE RD,98379,1756.77,49,768,WEATHERING,2548,SqFt,L
SCOLLEGEMA,S COLLEGE MALL RD,619,rcl38,COLLEGE MALL RD & COVENANTER DR,COLLEGE MALL RD & MOORES PIKE & SARE RD,98379,1756.77,49,768,BLOCK CRACKING,200,SqFt,M
SCOLLEGEMA,S COLLEGE MALL RD,619,rcl38,COLLEGE MALL RD & COVENANTER DR,COLLEGE MALL RD & MOORES PIKE & SARE RD,98379,1756.77,49,768,BLOCK CRACKING,1700,SqFt,L
SCOLLEGEMA,S COLLEGE MALL RD,619,rcl38,COLLEGE MALL RD & COVENANTER DR,COLLEGE MALL RD & MOORES PIKE & SARE RD,98379,1756.77,49,768,ALLIGATOR CRACKING,100,SqFt,M
SCOLLEGEMA,S COLLEGE MALL RD,619,rcl38,COLLEGE MALL RD & COVENANTER DR,COLLEGE MALL RD & MOORES PIKE & SARE RD,98379,1756.77,49,769,ALLIGATOR CRACKING,200,SqFt,L
SCOLLEGEMA,S COLLEGE MALL RD,619,rcl38,COLLEGE MALL RD & COVENANTER DR,COLLEGE MALL RD & MOORES PIKE & SARE RD,98379,1756.77,49,769,WEATHERING,2548,SqFt,L
SCOLLEGEMA,S COLLEGE MALL RD,619,rcl38,COLLEGE MALL RD & COVENANTER DR,COLLEGE MALL RD & MOORES PIKE & SARE RD,98379,1756.77,49,769,BLOCK CRACKING,1900,SqFt,L
SCOLLEGEMA,S COLLEGE MALL RD,746,t4352,BUICK CADILLAC BLVD & COLLEGE MALL RD,COLLEGE MALL RD & COVENANTER DR,58071,1075.4,55,919,BLOCK CRACKING,600,SqFt,L
SCOLLEGEMA,S COLLEGE MALL RD,746,t4352,BUICK CADILLAC BLVD & COLLEGE MALL RD,COLLEGE MALL RD & COVENANTER DR,58071,1075.4,55,919,WEATHERING,2548,SqFt,L
SCOLLEGEMA,S COLLEGE MALL RD,746,t4352,BUICK CADILLAC BLVD & COLLEGE MALL RD,COLLEGE MALL RD & COVENANTER DR,58071,1075.4,55,919,LONGITUDINAL/TRANSVERSE CRACKING,140,Ft,L
SCOLLEGEMA,S COLLEGE MALL RD,746,t4352,BUICK CADILLAC BLVD & COLLEGE MALL RD,COLLEGE MALL RD & COVENANTER DR,58071,1075.4,55,919,ALLIGATOR CRACKING,450,SqFt,L
SCOLLEGEMA,S COLLEGE MALL RD,746,t4352,BUICK CADILLAC BLVD & COLLEGE MALL RD,COLLEGE MALL RD & COVENANTER DR,58071,1075.4,55,920,BLOCK CRACKING,500,SqFt,L
SCOLLEGEMA,S COLLEGE MALL RD,746,t4352,BUICK CADILLAC BLVD & COLLEGE MALL RD,COLLEGE MALL RD & COVENANTER DR,58071,1075.4,55,920,WEATHERING,2548,SqFt,L
SCOLLEGEMA,S COLLEGE MALL RD,746,t4352,BUICK CADILLAC BLVD & COLLEGE MALL RD,COLLEGE MALL RD & COVENANTER DR,58071,1075.4,55,920,ALLIGATOR CRACKING,450,SqFt,L
SCOLLEGEMA,S COLLEGE MALL RD,746,t4352,BUICK CADILLAC BLVD & COLLEGE MALL RD,COLLEGE MALL RD & COVENANTER DR,58071,1075.4,55,920,LONGITUDINAL/TRANSVERSE CRACKING,140,Ft,L
SCOLLEGEMA,S COLLEGE MALL RD,746,t4352,BUICK CADILLAC BLVD & COLLEGE MALL RD,COLLEGE MALL RD & COVENANTER DR,58071,1075.4,55,921,BLOCK CRACKING,1200,SqFt,L
SCOLLEGEMA,S COLLEGE MALL RD,746,t4352,BUICK CADILLAC BLVD & COLLEGE MALL RD,COLLEGE MALL RD & COVENANTER DR,58071,1075.4,55,921,WEATHERING,2538,SqFt,L
SCOLLEGEMA,S COLLEGE MALL RD,746,t4352,BUICK CADILLAC BLVD & COLLEGE MALL RD,COLLEGE MALL RD & COVENANTER DR,58071,1075.4,55,921,ALLIGATOR CRACKING,400,SqFt,L
SCOLLEGEMA,S COLLEGE MALL RD,746,t4352,BUICK CADILLAC BLVD & COLLEGE MALL RD,COLLEGE MALL RD & COVENANTER DR,58071,1075.4,55,921,PATCH/UTILITY CUT,10,SqFt,L
SCOLLEGEMA,S COLLEGE MALL RD,746,t4352,BUICK CADILLAC BLVD & COLLEGE MALL RD,COLLEGE MALL RD & COVENANTER DR,58071,1075.4,55,921,LONGITUDINAL/TRANSVERSE CRACKING,150,Ft,L
SCOLLEGEMA,S COLLEGE MALL RD,922,t4428,2ND ST & COLLEGE MALL RD,BUICK CADILLAC BLVD & COLLEGE MALL RD,54998,1018.49,48,1136,WEATHERING,2543,SqFt,L
SCOLLEGEMA,S COLLEGE MALL RD,922,t4428,2ND ST & COLLEGE MALL RD,BUICK CADILLAC BLVD & COLLEGE MALL RD,54998,1018.49,48,1136,ALLIGATOR CRACKING,300,SqFt,L
SCOLLEGEMA,S COLLEGE MALL RD,922,t4428,2ND ST & COLLEGE MALL RD,BUICK CADILLAC BLVD & COLLEGE MALL RD,54998,1018.49,48,1136,BLOCK CRACKING,1750,SqFt,L
SCOLLEGEMA,S COLLEGE MALL RD,922,t4428,2ND ST & COLLEGE MALL RD,BUICK CADILLAC BLVD & COLLEGE MALL RD,54998,1018.49,48,1136,PATCH/UTILITY CUT,5,SqFt,L
SCOLLEGEMA,S COLLEGE MALL RD,922,t4428,2ND ST & COLLEGE MALL RD,BUICK CADILLAC BLVD & COLLEGE MALL RD,54998,1018.49,48,1137,WEATHERING,2548,SqFt,L
SCOLLEGEMA,S COLLEGE MALL RD,922,t4428,2ND ST & COLLEGE MALL RD,BUICK CADILLAC BLVD & COLLEGE MALL RD,54998,1018.49,48,1137,ALLIGATOR CRACKING,100,SqFt,M
SCOLLEGEMA,S COLLEGE MALL RD,922,t4428,2ND ST & COLLEGE MALL RD,BUICK CADILLAC BLVD & COLLEGE MALL RD,54998,1018.49,48,1137,BLOCK CRACKING,800,SqFt,L
SCOLLEGEMA,S COLLEGE MALL RD,922,t4428,2ND ST & COLLEGE MALL RD,BUICK CADILLAC BLVD & COLLEGE MALL RD,54998,1018.49,48,1137,ALLIGATOR CRACKING,400,SqFt,L
SCOLLEGEMA,S COLLEGE MALL RD,922,t4428,2ND ST & COLLEGE MALL RD,BUICK CADILLAC BLVD & COLLEGE MALL RD,54998,1018.49,48,1138,BLOCK CRACKING,1600,SqFt,L
SCOLLEGEMA,S COLLEGE MALL RD,922,t4428,2ND ST & COLLEGE MALL RD,BUICK CADILLAC BLVD & COLLEGE MALL RD,54998,1018.49,48,1138,WEATHERING,2543,SqFt,L
